05/01/2025 02:34:47.538 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
05/01/2025 02:34:47.538 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
05/01/2025 02:34:47.538 | DEBUG    |                             AshitaCore::Initialize | <Begin>
05/01/2025 02:34:47.538 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
05/01/2025 02:34:47.538 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
05/01/2025 02:34:47.538 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita\Ashita-v4beta\
05/01/2025 02:34:47.538 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
05/01/2025 02:34:47.538 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\boot\example-retail.ini
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   file : 
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   args : 
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
05/01/2025 02:34:47.540 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
