04/20/2025 22:09:04.581 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
04/20/2025 22:09:04.581 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
04/20/2025 22:09:04.581 | DEBUG    |                             AshitaCore::Initialize | <Begin>
04/20/2025 22:09:04.581 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
04/20/2025 22:09:04.581 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
04/20/2025 22:09:04.581 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita\Ashita-v4beta\
04/20/2025 22:09:04.581 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
04/20/2025 22:09:04.581 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita\Ashita-v4beta\\config\boot\example-retail.ini
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize |   file : 
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize |   args : 
04/20/2025 22:09:04.585 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
